route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,original_trip_id,hints
91-4-L-j25-1,TA+pln00,582.TA.91-4-L-j25-1.155.H,Vallorbe,24462,0,,ch:1:sjyid:100001:24462-002,NF
91-4-L-j25-1,TA+7h000,583.TA.91-4-L-j25-1.155.H,Vallorbe,24462,0,,ch:1:sjyid:100001:24462-002,PH
91-4-L-j25-1,TA+7h000,584.TA.91-4-L-j25-1.155.H,Vallorbe,24466,0,,ch:1:sjyid:100001:24466-003,NF
91-4-L-j25-1,TA+ks500,585.TA.91-4-L-j25-1.156.H,Vallorbe,24466,0,,ch:1:sjyid:100001:24466-003,
91-4-L-j25-1,TA+pln00,586.TA.91-4-L-j25-1.156.H,Vallorbe,24466,0,,ch:1:sjyid:100001:24466-003,NF
91-4-L-j25-1,TA+ju700,587.TA.91-4-L-j25-1.156.H,Vallorbe,24476,0,,ch:1:sjyid:100001:24476-003,
91-4-L-j25-1,TA+4yd00,588.TA.91-4-L-j25-1.156.H,Vallorbe,24476,0,,ch:1:sjyid:100001:24476-003,
91-4-L-j25-1,TA+pln00,589.TA.91-4-L-j25-1.156.H,Vallorbe,24476,0,,ch:1:sjyid:100001:24476-003,NF
91-4-L-j25-1,TA+i30c0,590.TA.91-4-L-j25-1.157.H,Vallorbe,24462,0,,ch:1:sjyid:100001:24462-002,NF
91-4-L-j25-1,TA+410c0,591.TA.91-4-L-j25-1.157.H,Vallorbe,24462,0,,ch:1:sjyid:100001:24462-002,PH
91-4-L-j25-1,TA+j30c0,592.TA.91-4-L-j25-1.157.H,Vallorbe,24466,0,,ch:1:sjyid:100001:24466-003,NF
91-4-L-j25-1,TA+k30c0,593.TA.91-4-L-j25-1.157.H,Vallorbe,24466,0,,ch:1:sjyid:100001:24466-003,PH
91-4-L-j25-1,TA+4u500,594.TA.91-4-L-j25-1.157.H,Vallorbe,24480,0,,ch:1:sjyid:100001:24480-006,PH
91-4-L-j25-1,TA+l30c0,595.TA.91-4-L-j25-1.157.H,Vallorbe,24476,0,,ch:1:sjyid:100001:24476-003,NF
91-4-L-j25-1,TA+m30c0,596.TA.91-4-L-j25-1.157.H,Vallorbe,24476,0,,ch:1:sjyid:100001:24476-003,PH
91-4-L-j25-1,TA+eP,597.TA.91-4-L-j25-1.158.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+vq,598.TA.91-4-L-j25-1.159.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+n30c0,599.TA.91-4-L-j25-1.160.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+hn700,600.TA.91-4-L-j25-1.160.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,PH
91-4-L-j25-1,TA+o30c0,601.TA.91-4-L-j25-1.160.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,NF
91-4-L-j25-1,TA+8q500,602.TA.91-4-L-j25-1.161.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+kg,603.TA.91-4-L-j25-1.161.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,NF
91-4-L-j25-1,TA+kk610,604.TA.91-4-L-j25-1.162.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+0zd00,605.TA.91-4-L-j25-1.163.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,PH
91-4-L-j25-1,TA+lo500,606.TA.91-4-L-j25-1.164.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+ddi90,607.TA.91-4-L-j25-1.165.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+aq500,608.TA.91-4-L-j25-1.166.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+p30c0,609.TA.91-4-L-j25-1.167.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,PH
91-4-L-j25-1,TA+q30c0,610.TA.91-4-L-j25-1.167.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+bd600,611.TA.91-4-L-j25-1.168.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+rp500,612.TA.91-4-L-j25-1.169.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+ll200,613.TA.91-4-L-j25-1.170.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,PH
91-4-L-j25-1,TA+4q700,614.TA.91-4-L-j25-1.171.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+qy300,615.TA.91-4-L-j25-1.172.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,
91-4-L-j25-1,TA+ks500,616.TA.91-4-L-j25-1.173.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,
91-4-L-j25-1,TA+ks500,617.TA.91-4-L-j25-1.174.H,Vallorbe,24480,0,,ch:1:sjyid:100001:24480-005,
91-4-L-j25-1,TA+z5k30,618.TA.91-4-L-j25-1.174.H,Vallorbe,24480,0,,ch:1:sjyid:100001:24480-005,NF
91-4-L-j25-1,TA+nxd00,619.TA.91-4-L-j25-1.174.H,Vallorbe,24480,0,,ch:1:sjyid:100001:24480-005,PH
91-4-L-j25-1,TA+r30c0,620.TA.91-4-L-j25-1.175.H,Vallorbe,24480,0,,ch:1:sjyid:100001:24480-005,NF
91-4-L-j25-1,TA+6n100,621.TA.91-4-L-j25-1.175.H,Vallorbe,24480,0,,ch:1:sjyid:100001:24480-005,PH
91-4-L-j25-1,TA+go700,622.TA.91-4-L-j25-1.176.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+kq700,623.TA.91-4-L-j25-1.177.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+4h000,624.TA.91-4-L-j25-1.178.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,NF
91-4-L-j25-1,TA+b0d00,625.TA.91-4-L-j25-1.178.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,PH
91-4-L-j25-1,TA+4u500,626.TA.91-4-L-j25-1.178.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,NF
91-4-L-j25-1,TA+yn700,627.TA.91-4-L-j25-1.179.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,PH
91-4-L-j25-1,TA+ri250,628.TA.91-4-L-j25-1.180.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,NF
91-4-L-j25-1,TA+au500,629.TA.91-4-L-j25-1.181.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,NF
91-4-L-j25-1,TA+hs500,630.TA.91-4-L-j25-1.182.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-001,PH
91-4-L-j25-1,TA+dy400,631.TA.91-4-L-j25-1.183.H,Vallorbe,24484,0,,ch:1:sjyid:100001:24484-006,NF
91-4-L-j25-1,TA+dx160,632.TA.91-4-L-j25-1.184.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+cz900,633.TA.91-4-L-j25-1.184.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+s30c0,634.TA.91-4-L-j25-1.184.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+t30c0,635.TA.91-4-L-j25-1.185.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+xyd00,636.TA.91-4-L-j25-1.186.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+eda20,637.TA.91-4-L-j25-1.186.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+8ya00,638.TA.91-4-L-j25-1.187.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+sbd00,639.TA.91-4-L-j25-1.187.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+egs00,640.TA.91-4-L-j25-1.188.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+bfh00,641.TA.91-4-L-j25-1.189.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+u30c0,642.TA.91-4-L-j25-1.190.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+v30c0,643.TA.91-4-L-j25-1.190.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+1c770,644.TA.91-4-L-j25-1.191.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+4zza0,645.TA.91-4-L-j25-1.192.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+w30c0,646.TA.91-4-L-j25-1.192.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+qda20,647.TA.91-4-L-j25-1.193.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+ds500,648.TA.91-4-L-j25-1.194.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+to500,649.TA.91-4-L-j25-1.195.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+sr500,650.TA.91-4-L-j25-1.196.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+hW,651.TA.91-4-L-j25-1.197.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+uhm00,652.TA.91-4-L-j25-1.197.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+lz100,653.TA.91-4-L-j25-1.198.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+qo500,654.TA.91-4-L-j25-1.198.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+st200,655.TA.91-4-L-j25-1.199.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+53i00,656.TA.91-4-L-j25-1.200.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+mdd00,657.TA.91-4-L-j25-1.201.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+ar500,658.TA.91-4-L-j25-1.202.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+x30c0,659.TA.91-4-L-j25-1.203.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+io700,660.TA.91-4-L-j25-1.203.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+pp500,661.TA.91-4-L-j25-1.204.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+5yq00,662.TA.91-4-L-j25-1.205.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+8w,663.TA.91-4-L-j25-1.206.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+nx400,664.TA.91-4-L-j25-1.207.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+fn700,665.TA.91-4-L-j25-1.208.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+ys300,666.TA.91-4-L-j25-1.209.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+86300,667.TA.91-4-L-j25-1.209.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,BA
91-4-L-j25-1,TA+zq700,668.TA.91-4-L-j25-1.210.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+c9e00,669.TA.91-4-L-j25-1.211.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+0r700,670.TA.91-4-L-j25-1.211.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+np500,671.TA.91-4-L-j25-1.212.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+nxa00,672.TA.91-4-L-j25-1.213.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+2p500,673.TA.91-4-L-j25-1.214.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+y30c0,674.TA.91-4-L-j25-1.215.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+z30c0,675.TA.91-4-L-j25-1.215.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+e7400,676.TA.91-4-L-j25-1.216.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+on700,677.TA.91-4-L-j25-1.217.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+eh100,678.TA.91-4-L-j25-1.218.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+0o500,679.TA.91-4-L-j25-1.219.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+co700,680.TA.91-4-L-j25-1.220.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+xz300,681.TA.91-4-L-j25-1.221.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+9s700,682.TA.91-4-L-j25-1.222.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+ft500,683.TA.91-4-L-j25-1.223.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+et500,684.TA.91-4-L-j25-1.224.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+uba00,685.TA.91-4-L-j25-1.225.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+j1d00,686.TA.91-4-L-j25-1.226.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+80500,687.TA.91-4-L-j25-1.226.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+2o500,688.TA.91-4-L-j25-1.227.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+3ya00,689.TA.91-4-L-j25-1.228.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+6x400,690.TA.91-4-L-j25-1.229.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+gs500,691.TA.91-4-L-j25-1.230.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+6n100,692.TA.91-4-L-j25-1.231.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+jp500,693.TA.91-4-L-j25-1.232.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+rp500,694.TA.91-4-L-j25-1.233.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+m3j00,695.TA.91-4-L-j25-1.234.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+yq200,696.TA.91-4-L-j25-1.235.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+po700,697.TA.91-4-L-j25-1.236.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+dy400,698.TA.91-4-L-j25-1.237.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+4q700,699.TA.91-4-L-j25-1.238.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+dsh00,700.TA.91-4-L-j25-1.239.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+f9e00,701.TA.91-4-L-j25-1.240.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+nxd00,702.TA.91-4-L-j25-1.241.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+9q500,703.TA.91-4-L-j25-1.242.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+ju700,704.TA.91-4-L-j25-1.243.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+4yd00,705.TA.91-4-L-j25-1.244.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,
91-4-L-j25-1,TA+ll200,706.TA.91-4-L-j25-1.245.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+go700,707.TA.91-4-L-j25-1.246.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+7h000,708.TA.91-4-L-j25-1.247.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+s8e00,709.TA.91-4-L-j25-1.247.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,PH
91-4-L-j25-1,TA+sxd00,710.TA.91-4-L-j25-1.248.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+kq700,711.TA.91-4-L-j25-1.249.H,Vallorbe,24488,0,,ch:1:sjyid:100001:24488-003,NF
91-4-L-j25-1,TA+bb150,843.TA.91-4-L-j25-1.256.R,Villeneuve VD,24489,1,,ch:1:sjyid:100001:24489-001,
91-4-L-j25-1,TA+2p500,844.TA.91-4-L-j25-1.257.R,Villeneuve VD,24415,1,,ch:1:sjyid:100001:24415-001,
91-4-L-j25-1,TA+2p500,845.TA.91-4-L-j25-1.257.R,Villeneuve VD,24481,1,,ch:1:sjyid:100001:24481-002,
91-4-L-j25-1,TA+yq600,846.TA.91-4-L-j25-1.258.R,Villeneuve VD,24453,1,,ch:1:sjyid:100001:24453-001,
91-4-L-j25-1,TA+4q500,847.TA.91-4-L-j25-1.258.R,Villeneuve VD,24489,1,,ch:1:sjyid:100001:24489-001,
91-4-L-j25-1,TA+yq600,848.TA.91-4-L-j25-1.258.R,Villeneuve VD,24477,1,,ch:1:sjyid:100001:24477-001,
91-4-L-j25-1,TA+dh,849.TA.91-4-L-j25-1.258.R,Villeneuve VD,24485,1,,ch:1:sjyid:100001:24485-001,
91-4-L-j25-1,TA+yq600,850.TA.91-4-L-j25-1.258.R,Villeneuve VD,24433,1,,ch:1:sjyid:100001:24433-001,
91-4-L-j25-1,TA+yq600,851.TA.91-4-L-j25-1.258.R,Villeneuve VD,24463,1,,ch:1:sjyid:100001:24463-006,
91-4-L-j25-1,TA+yq600,852.TA.91-4-L-j25-1.258.R,Villeneuve VD,24473,1,,ch:1:sjyid:100001:24473-001,
91-4-L-j25-1,TA+yq600,853.TA.91-4-L-j25-1.258.R,Villeneuve VD,24437,1,,ch:1:sjyid:100001:24437-001,
91-4-L-j25-1,TA+yq600,854.TA.91-4-L-j25-1.258.R,Villeneuve VD,24457,1,,ch:1:sjyid:100001:24457-001,
91-4-L-j25-1,TA+yq600,855.TA.91-4-L-j25-1.258.R,Villeneuve VD,24467,1,,ch:1:sjyid:100001:24467-001,
91-4-L-j25-1,TA+nmx00,856.TA.91-4-L-j25-1.258.R,Villeneuve VD,24415,1,,ch:1:sjyid:100001:24415-001,
91-4-L-j25-1,TA+yq600,857.TA.91-4-L-j25-1.258.R,Villeneuve VD,24447,1,,ch:1:sjyid:100001:24447-001,
91-4-L-j25-1,TA+yq600,858.TA.91-4-L-j25-1.258.R,Villeneuve VD,24427,1,,ch:1:sjyid:100001:24427-001,
91-4-L-j25-1,TA+3h000,859.TA.91-4-L-j25-1.258.R,Villeneuve VD,24481,1,,ch:1:sjyid:100001:24481-002,
91-4-L-j25-1,TA+yq600,860.TA.91-4-L-j25-1.258.R,Villeneuve VD,24443,1,,ch:1:sjyid:100001:24443-005,
91-4-L-j25-1,TA+yq600,861.TA.91-4-L-j25-1.258.R,Villeneuve VD,24423,1,,ch:1:sjyid:100001:24423-001,
91-4-L-j25-1,TA+dh,862.TA.91-4-L-j25-1.258.R,Villeneuve VD,24481,1,,ch:1:sjyid:100001:24481-001,
91-4-L-j25-1,TA+yq600,863.TA.91-4-L-j25-1.259.R,Villeneuve VD,24419,1,,ch:1:sjyid:100001:24419-001,
91-4-L-j25-1,TA+eh100,864.TA.91-4-L-j25-1.260.R,Villeneuve VD,24473,1,,ch:1:sjyid:100001:24473-003,NF
91-4-L-j25-1,TA+eh100,865.TA.91-4-L-j25-1.261.R,Villeneuve VD,24477,1,,ch:1:sjyid:100001:24477-003,NF
91-4-L-j25-1,TA+7h000,866.TA.91-4-L-j25-1.262.R,Bex,24473,1,,ch:1:sjyid:100001:24473-001,NF
91-4-L-j25-1,TA+7h000,867.TA.91-4-L-j25-1.262.R,Bex,24477,1,,ch:1:sjyid:100001:24477-001,PH
91-4-L-j25-1,TA+7h000,868.TA.91-4-L-j25-1.263.R,Bex,24415,1,,ch:1:sjyid:100001:24415-001,PH
91-4-L-j25-1,TA+b0d00,869.TA.91-4-L-j25-1.263.R,Bex,24463,1,,ch:1:sjyid:100001:24463-006,PH
91-4-L-j25-1,TA+vq,870.TA.91-4-L-j25-1.263.R,Bex,24489,1,,ch:1:sjyid:100001:24489-001,
91-4-L-j25-1,TA+sd100,871.TA.91-4-L-j25-1.264.R,Bex,24433,1,,ch:1:sjyid:100001:24433-001,
91-4-L-j25-1,TA+vwj00,872.TA.91-4-L-j25-1.264.R,Bex,24415,1,,ch:1:sjyid:100001:24415-001,
91-4-L-j25-1,TA+c40c0,873.TA.91-4-L-j25-1.264.R,Bex,24467,1,,ch:1:sjyid:100001:24467-001,
91-4-L-j25-1,TA+d40c0,874.TA.91-4-L-j25-1.264.R,Bex,24467,1,,ch:1:sjyid:100001:24467-001,NF
91-4-L-j25-1,TA+e40c0,875.TA.91-4-L-j25-1.264.R,Bex,24467,1,,ch:1:sjyid:100001:24467-001,PH
91-4-L-j25-1,TA+7c660,876.TA.91-4-L-j25-1.264.R,Bex,24423,1,,ch:1:sjyid:100001:24423-001,
91-4-L-j25-1,TA+7c660,877.TA.91-4-L-j25-1.264.R,Bex,24427,1,,ch:1:sjyid:100001:24427-001,
91-4-L-j25-1,TA+sd100,878.TA.91-4-L-j25-1.264.R,Bex,24437,1,,ch:1:sjyid:100001:24437-001,
91-4-L-j25-1,TA+sd100,879.TA.91-4-L-j25-1.264.R,Bex,24457,1,,ch:1:sjyid:100001:24457-001,
91-4-L-j25-1,TA+sd100,880.TA.91-4-L-j25-1.264.R,Bex,24447,1,,ch:1:sjyid:100001:24447-001,
91-4-L-j25-1,TA+7c660,881.TA.91-4-L-j25-1.264.R,Bex,24443,1,,ch:1:sjyid:100001:24443-005,
91-4-L-j25-1,TA+sd100,882.TA.91-4-L-j25-1.264.R,Bex,24473,1,,ch:1:sjyid:100001:24473-001,
91-4-L-j25-1,TA+ucn00,883.TA.91-4-L-j25-1.264.R,Bex,24481,1,,ch:1:sjyid:100001:24481-001,
91-4-L-j25-1,TA+7c660,884.TA.91-4-L-j25-1.264.R,Bex,24463,1,,ch:1:sjyid:100001:24463-006,
91-4-L-j25-1,TA+sd100,885.TA.91-4-L-j25-1.264.R,Bex,24453,1,,ch:1:sjyid:100001:24453-001,
91-4-L-j25-1,TA+kvc80,886.TA.91-4-L-j25-1.264.R,Bex,24489,1,,ch:1:sjyid:100001:24489-001,
91-4-L-j25-1,TA+3okb0,887.TA.91-4-L-j25-1.264.R,Bex,24489,1,,ch:1:sjyid:100001:24489-001,NF
91-4-L-j25-1,TA+ecz00,888.TA.91-4-L-j25-1.264.R,Bex,24489,1,,ch:1:sjyid:100001:24489-001,PH
91-4-L-j25-1,TA+sd100,889.TA.91-4-L-j25-1.264.R,Bex,24477,1,,ch:1:sjyid:100001:24477-001,
91-4-L-j25-1,TA+arl00,890.TA.91-4-L-j25-1.265.R,Bex,24427,1,,ch:1:sjyid:100001:24427-002,
91-4-L-j25-1,TA+arl00,891.TA.91-4-L-j25-1.265.R,Bex,24423,1,,ch:1:sjyid:100001:24423-002,
91-4-L-j25-1,TA+ucn00,892.TA.91-4-L-j25-1.265.R,Bex,24485,1,,ch:1:sjyid:100001:24485-001,
91-4-L-j25-1,TA+vq,893.TA.91-4-L-j25-1.266.R,Bex,24473,1,,ch:1:sjyid:100001:24473-001,
91-4-L-j25-1,TA+s8e00,894.TA.91-4-L-j25-1.266.R,Bex,24477,1,,ch:1:sjyid:100001:24477-001,NF
91-4-L-j25-1,TA+3im00,895.TA.91-4-L-j25-1.267.R,Bex,24415,1,,ch:1:sjyid:100001:24415-001,
91-4-L-j25-1,TA+f40c0,896.TA.91-4-L-j25-1.268.R,Bex,24433,1,,ch:1:sjyid:100001:24433-001,
91-4-L-j25-1,TA+g40c0,897.TA.91-4-L-j25-1.268.R,Bex,24433,1,,ch:1:sjyid:100001:24433-001,NF
91-4-L-j25-1,TA+h40c0,898.TA.91-4-L-j25-1.268.R,Bex,24433,1,,ch:1:sjyid:100001:24433-001,PH
91-4-L-j25-1,TA+f40c0,899.TA.91-4-L-j25-1.268.R,Bex,24415,1,,ch:1:sjyid:100001:24415-001,
91-4-L-j25-1,TA+i40c0,900.TA.91-4-L-j25-1.268.R,Bex,24415,1,,ch:1:sjyid:100001:24415-001,NF
91-4-L-j25-1,TA+j40c0,901.TA.91-4-L-j25-1.268.R,Bex,24415,1,,ch:1:sjyid:100001:24415-001,PH
91-4-L-j25-1,TA+ryl20,902.TA.91-4-L-j25-1.268.R,Bex,24467,1,,ch:1:sjyid:100001:24467-001,
91-4-L-j25-1,TA+r8a80,903.TA.91-4-L-j25-1.268.R,Bex,24467,1,,ch:1:sjyid:100001:24467-001,PH
91-4-L-j25-1,TA+y5c90,904.TA.91-4-L-j25-1.268.R,Bex,24467,1,,ch:1:sjyid:100001:24467-001,NF
91-4-L-j25-1,TA+ryl20,905.TA.91-4-L-j25-1.268.R,Bex,24423,1,,ch:1:sjyid:100001:24423-001,
91-4-L-j25-1,TA+jd600,906.TA.91-4-L-j25-1.268.R,Bex,24423,1,,ch:1:sjyid:100001:24423-001,NF
91-4-L-j25-1,TA+4gs00,907.TA.91-4-L-j25-1.268.R,Bex,24423,1,,ch:1:sjyid:100001:24423-001,PH
91-4-L-j25-1,TA+ryl20,908.TA.91-4-L-j25-1.268.R,Bex,24427,1,,ch:1:sjyid:100001:24427-001,
91-4-L-j25-1,TA+zvk60,909.TA.91-4-L-j25-1.268.R,Bex,24427,1,,ch:1:sjyid:100001:24427-001,NF
